A uni?o Alckmin e PP mostra que Bolsonaro 谷 s車 um sintoma da verdadeira doen?a: a m赤dia olig芍rquica e as elites,neutral
※Hold Israel Accountable§: Palestinians Call on Int＊l Community to Oppose Golan Heights Annexation,fear
"Fracked Gas Won＊t Achieve Paris Climate Goals, but Empowering Communities Could",anger
"Despite Ceasefire, Humanitarian Crisis Continues in Gaza with 500,000 Displaced & 10,000 Injured",anger
Hat's not the way to do it: Naomi Watts and Liev Schreiber forget their safety helmets as they take boys out for a bike ride,disgust
"United by Loss, Israeli & Palestinian Dads Call for a Joint Nonviolent Intifada Against Occupation",joy
'The Hunger Games': From the bookshelf to the big screen,joy
Cover Image: Betting On China's Banks,neutral
"Globo, Lula, Temer, A谷cio e Dilma: somos todos Friboi",neutral
Sweeney to chair new committee investigating NJ Transit,neutral
London Fire: Stories of Heroism Emerge as Relief Efforts Pour in,joy
Mary-Kate And Ashley Olsen Postpone The Row Show,sadness
"Cops arrest, Mace demonstrators as Wall Street protests turn violent",anger
Shooter May Have Had Target Practice in the Desert Two Days Before Las Vegas Massacre,disgust
Movie casts light on family torn by repatriation program run by North Korea and Japan,sadness
※Life Tastes Good§每That＊s Coke＊s Theme; It＊s Also Why Colombian Coca-Cola Bottlers Aresuing the U.S.-Based Multinational for the Killing and Intimidation of Union Leaders,anger
The Cohen Raid,neutral
Pat Buckley legal bid for "squatters rights" to home,neutral
Here's How Microsoft Is Fighting Revenge Porn,disgust
Anatomy of an Abduction: The Deportation of Cambodian American Refugees,fear
Australian Red Mass a Call to Protect Religious Freedom in Age of 'Militant Secularism',anger
 Pope Francis meets the Trump family ,neutral
Mississippi unveils its new 'In God We Trust' license plates,neutral
Dancing on the ceiling,joy
＆Celebrate＊ Brooklyn＊s Queen of Funk this Saturday,fear
The Future of Fashion Week,neutral
Police: Teen suspect in Conn. murder was itching for a fight,neutral
People Are Laughing At This Student's Email To Her Teacher,joy
David Ferry＊s Beautiful Thefts,anger
"Christmas, Congress And The Times That Try Men＊s Souls",neutral
Wired magazine endorses Clinton,surprise
A Soldier for Peace,joy
"Why Alibaba, the Amazon of China, Is Coming to America",fear
California set to auction off pollution permits,sadness
Clinton Foundation Should Be Investigated Under RICO,neutral
"OBAMA SAYS U.S., INTERNATIONAL COMMUNITY MUST TAKE ACTION IN RES",disgust
American Caresource Holdings announces Steven Armond joins American CareSource Holdings as CFO,neutral
Palestinians Flee Gaza as Israeli Airstrikes Enter Seventh Day,disgust
Photos: the disasters we lived through in 2017,neutral
Red for Ed: The Teachers＊ Red State Revolt Rolls On,disgust
CNN's Q and A with FBI Director Robert Mueller,neutral
The Best (And Worst) States for Diabetes,sadness
Tucker Carlson accuses Maxine Waters of living in neighborhood 'segregated' from constituents,fear
The Many Faces of the Indian Left,sadness
"Military Health, Face Transplant Edition",neutral
"While Obama Admin Slaps Wrists After Saudi Arabia＊s Execution, Russia Steps In To ＆Mediate＊",fear
Libyan request for troops may be ＆turning point＊ in Italian migrant situation,neutral
Rick Santorum On Affirmative Action: "It's On Its Way Out In Most Areas.",disgust
Share a Bathroom With Other People? Here's Something You May or May Not Want to Know About Your Toothbrush,fear
How Decades Of Paranoid Attacks On The Koch Brothers Turned Into Mainstream Leftist Tactics,anger
Spy Chief Complains That Edward Snowden Sped Up Spread of Encryption by 7 Years,disgust
Internet Rains Alanis Morissette Jokes on Trump After He Prefaces Mueller-Bashing Tweet with ＆Isn＊t It Ironic?＊,disgust
"A New Aly & AJ Song Dropped, So of Course We＊re Gonna Write About It",neutral
Don't Get Blindsided: Hidden Hassles of Flying,fear
These Are 3 of the Greatest Threats to Religious Freedom in America Today,fear
California Community Deals With Back-To-Back Tragedies,sadness
Kim Jong Un Is an Internationally-Renowned Author,surprise
Selling Rubbers,neutral
Theresa May＊s vision for Britain comes into focus,joy
Trump to Protect Medical Conscience,joy
Brickbat: Origin Stories,neutral
Two sides of bullying allegation speak out,disgust
Spain Bitterly Divided As Terror Trial Begins In '04 Train Bombings,fear
Work Anywhere With This Multifunction Lap Desk/Table/Tray,neutral
I Could Have Been One Of Planned Parenthood＊s Victims,disgust
On the Road With Ralph Nader,neutral
'Godfather of Makeup' Dick Smith Dead at 92,sadness
Harvey Weinstein Allegedly Wanted To Know If A Woman Was "Good" In Bed Before Sexually Assaulting Her,disgust
'Milwaukee＃ We Need to Talk': Black Teen Goes Off on ＆Animal＊ Rioters,anger
How California Gave Us Trumpism,fear
Here's the San Juan mayor's vulgar response to her exchanges with Trump,disgust
Gina Haspel confirmed as CIA's first female director: 5 things to know about the career spymaster,neutral
This Crisis with Iran Is Exactly Why We Have Oil Reserves,sadness
Officer fired over charges he shoplifted about $10 of meat,anger
ISIS Closing in on Strategic Christian Town in Syria,fear
Janet Yellen favors gender-neutral title of Fed 'chair',disgust
Spicer: Trump 'eager' for legislative wins,neutral
Cruz faults Obama for not preventing shooting outside Muhammad cartoon event,disgust
Uber Fired 20 People In A Harassment Investigation,neutral
Case of US man held as spy in Russia stalls without answers,anger
"On Iraq, What is the Democrats' Endgame?",anger
10 Quotes About The Hard But Rewarding Work Of Blending A Family,neutral
Old Hearts Need Exercise,neutral
Should Trump Meet With Kim Jong Un?,neutral
"Para comandante da Rota, pol赤cia de branco rico tem que ser diferente da pol赤cia de negro pobre",fear
Ted Cruz Says Republicans and Conservatives Are ＆Coming Together＊ After Kansas Win ,joy
Sen. Tom Cotton: Fire CFPB Employee For Going Rogue Against Trump Nominee,neutral
Back to the 1930s With Theresa May,disgust
Joe Walsh: The Deleted Scenes,neutral
Google and the Liberal Man＊s Burden,joy
Racist teenager whose vile abuse of a train guard went viral is jailed for allegedly assaulting a youth at a skate park... while he was on his way to a police station to report for bail,surprise
"Nasdaq snags record high as Home Depot, Boeing dent the Dow",surprise
Most Buying Since 1993 Refutes Default Wave Specter: Muni Credit,neutral
Fidel in Harlem,fear
: TV That Was Too Funny for Its Time,joy
Is Taylor Swift's 'Bad Blood' About Katy Perry? A Textual Analysis,neutral
＆The Nation＊ Names Steph Burt and Carmen Gim谷nez Smith Poetry Editors,neutral
Helping Syrian rebels a dangerous risk,sadness
"Brantley homers in 13th, Astros rally past Mariners 11-9",neutral
LOUDOUN ANIMAL WATCH,neutral
Romney: 'We Haven't Lost Our Way',neutral
Britain changes rules to fast-track shale gas permits,neutral
Spontaneous Order Experiments Take Hold in Detroit,surprise
"Scott Walker keeps getting caught saying one thing in private on immigration, and another in public",anger
Actors Who Served: David Niven,neutral
＆That＊s not a lie!＊: Fox Business host fumes when cornered with a blatant example of Trump＊s dishonesty,neutral
Syriza Holds Its Ground,neutral
What Politicos Are Reading This Summer,neutral
Snoop Dogg Founds Media Company That Merges "Cannabis and Pop Culture",neutral
Russia Inquiry All a Little Bit of History Repeating,disgust
Dakota Access Pipeline Company Paid Mercenaries to Build Conspiracy Lawsuit Against Environmentalists,neutral
"If You＊re Watching NASCAR, Here＊s A Delicious Beer To Go With",joy
Rubio: ＆Get Me Rewrite!＊,neutral
Banker's Trial Gives Glimpse Into Close Ties Of Tech Boom,sadness
BREAKING: Multiple Pedestrians Stabbed and At Least One Dead in London Attack that Appears Organized,neutral
"Just Like After Reconstruction, Trump Vote Highlights White Backlash to Recent Racial Progress",neutral
The Prince and the Pauper,neutral
Trump To Close Trump Foundation To Avoid Possible Conflicts Of Interest During Presidency,disgust
Perfect 10: Jimmie Johnson wins at Dover International Speedway for 10th time,neutral
It Cost Over $900 Billion To Save This One Movie Star,sadness
Obama＊s Clean Power Plan: How Much Staying Power?,neutral
American Action Network Releases New Ad on Tax Reform,neutral
"On Our Radar: Cold in Florida, Chinese Premier in India",neutral
A Chaos of Experimentation,neutral
Leeds set to launch an audacious bid for Real Madrid keeper Jerzy Dudek,neutral
The Sony hack was a ploy to keep Kim Jong Un safe from the UN 〞 and it's working,fear
Boston U. rallies past Stony Brook 67-62,neutral
Ukraine Says Russia Keen on Starting WWIII,disgust
"""The first woman to be raped in space has probably already been born.""",neutral
Second crew of Delaware firefighters heading west,joy
Destroying Makoko,neutral
"Trump Pulls Out of Paris Agreement, Endangering Future Generations and the Planet",anger
No. 392: ※A Touching Story§,joy
Latin America＊s Right-Wing Turn,fear
"Smart Pills, Ctd.",neutral
Flight Delays,sadness
"Overnight Tech: Emergency alerts, accessibility top FCC November agenda",neutral
Virginia Tech still looking for a consistent option at punter,fear
Seahawks release former Green Beret Nate Boyer,neutral
Good News: GOP Will Hold Senate in 2016,joy
How To Kill Patent Trolls,neutral
Trump GOP primary challenger Mark Sanford says growing field of Republican candidates strengthens anti-Trump message,neutral
Climate Change Is Our Most Critical National-Security Challenge,fear
Neuhaus and the Academy,neutral
We Will Never Get to Hear Gretchen Carlson＊s Tapes of Roger Ailes,sadness
AWOL soldier indicted in Fort Hood bomb plot,anger
Trump Spokesman Won＊t Say If Trump Plans To Do Anything About Russian Hacking,fear
MH370 Search Finds Uncharted Shipwreck in Indian Ocean,surprise
Breitbart Tech at the ＆SMITE＊ World Championship: Meet the Teams,neutral
Virgin's Richard Branson opens pop-up bar on Wall Street,neutral
"Missing From ＆Islamophobia＊ Accusations Is Recognizing That Muslims Do It, Too",neutral
Mexican activist slain by gunmen during broadcast at radio station,fear
Remembering the Chartists,neutral
Cities Call Cutbacks Wrong Way for Roads,neutral
Men Don＊t Need Tampons. They Need Fathers,anger
How Uber could get a lot bigger than people think,surprise
The Rare Eclipse You Don＊t Want to Miss: It＊s ＆a Blessed Time in the History of Our Solar System＊,joy
Chrissy Teigen: My Body Post-Baby Will Never Be the Same,neutral
Trouble ahead,fear
Fox News Implores Women to Become Financially Dependent on Men,anger
What Is A ＆Bow Tie Split＊?,neutral
Preserving a Modernist Way of Life,neutral
Hillary Parties To Thank Million Dollar Donors: ＆Hopefully There＊s No Balconies So Nobody Can Jump＊,anger
BDS Movement Forces Spanish Festival Organizers to Kick Matisyahu Off The Bill,anger
Just goes to show you never can tell,neutral
Stem Cell-Engineered Windpipe for Cancer Patients ,sadness
Why the Twisted Politics of White Resentment Is Our Real Police/Race Problem,neutral
Obama's State of the Union themes seek to boost Democrats in November,neutral
"Christchurch, New Zealand, rocked by series of earthquakes, but no casualties",sadness
This Women's Basketball Coach Is Going Viral For Her Explanation On Why She Stopped Hiring Men,neutral
GIANT PROMISE; DAYNE TO FASSEL: I＊LL PICK UP FIRST DOWN,neutral
Poll: Most Americans believe Obama lies on important issues,neutral
"Hawaii County mayor has walking pneumonia, continues working",sadness
GOP Senate Candidate Addressed Conference Hosted by Neo-Confederate Group That Promotes Secessionism,neutral
"Wimbeldon officials, other sporting organizations banning vuvuzelas from venues",surprise
"This Is a War We＊re in, Damn It",anger
The Masterpiece Cakeshop Case Proves America＊s State Religion Is Leftism,neutral
It Is Time for Responsible Republicans to Say They Won＊t Back a Trump-Led GOP,anger
Cain Leads in New Poll,joy
What Are They Saying About Bill Clinton's Big Speech Today?,neutral
Tucker: Trump Thinks TV More Accurately Reveals The Public＊s Beliefs Than Polls Do,fear
Election 2016: Where Clinton and Trump Stand on the Issues ,disgust
Jam today,neutral
The Case of Rodney Reed,neutral
Why Michael Sam＊s Draft Position Makes Sense,neutral
Housing Project Part Of 'Inspiring Life's Journey',neutral
News bites: Samsung ends push for Apple sales ban in Europe,neutral
About 2 million Ford pickup trucks recalled after seat belt mechanism sparks fires,surprise
Don＊t put your fantasy trust in fluke performers,neutral
Trump Asks Netanyahu to 'Hold Back on Settlements for a Little Bit',surprise
Under The Radar: Some Pilots Of Small Drones Skirt FAA Rules,disgust
The Great Summer Read Is Here,joy
"National Security vs. Trump, John Kasich Will Not Go Home, Florida Reforming Death Penalty Laws: P.M. Links",disgust
Rags to Riches,joy
Parents release letter from ISIS hostage,sadness
U.K.'s Hammond Says 'Very Small' Chance of No-Deal Brexit: CNBC,disgust
Trump in California Says ＆You Wouldn＊t Even Have a Country＊ Without Border Wall,anger
Nine-Year-Old School Lunch Blogger Won't Be Censored,disgust
"'Each Day Has Been More Positive': Wife of Third Day's Mac Powell Remains Hospitalized, Seeing Improvement",sadness
Hollywood brings out big guns for a superhero summer,joy
GOP spending chief: Beware long budget stopgaps,neutral
"Dennis King, a Romney cheerleader, is on a lonely mission at RNC",neutral
Security Theater Comes to Inauguration,disgust
Prospective jurors vent at Jodi Arias,anger
Smokers are nearly 50% more likely to need spinal surgery to relieve excruciating BACK PAIN,fear
＆I＊ve Got Your Name on My Kitchen Cabinet＊: The Remarkable Encounter One Rabbi Says Shows God ＆Is Behind the Events We Call Coincidence＊,surprise
"Parent, 3 children found dead in Grand Forks, North Dakota home, school officials say",sadness
Trump zeroes in on 2020 battlegrounds,joy
Goatee & goals turn this into Cristiano Ronaldo's World Cup,neutral
Killing the Messenger,surprise
※The Moment I Took a Life Was Painfully Routine§,disgust
"Economic Growth Slowing Amid Lower Consumer Spending, Manufacturing",fear
Wall Street to open slightly up on jobless data,neutral
"Restaurateur, mayoral candidate accused of sexual harassment",disgust
Powys council leader announces new cabinet,neutral
Justin Bieber says cop questioned him after mistaking sneakers＊ zip-tie design for security tag,neutral
How Not to Talk About Studio 60 Over the Holidays,neutral
ICYMI: Plastic whale and a new Bond baddie,neutral
Justin Bieber Crack-Shamed Toronto Mayor Rob Ford,anger
Education legacy could be albatross for Bush,neutral
"Yes, You Can Think Less of Steve Jobs for Not Being a Philanthropist",neutral
Tax Consumers and Political Spectrum Analysis,neutral
Privates on parade,disgust
Jerry Brown envisions still another public role,neutral
Chick-fil-A opens 5-story restaurant in Manhattan. The New Yorker thinks it＊s ＆creepy.＊,anger
Steve Bannon's 'War' Against Establishment Republicans,neutral
"Pittsburgh City Council Passes Prohibitions on Longbows, AR-15s, BB Guns",neutral
The Fruit Hunters: Author Adam Leith Gollner on the Politics of Fruit and the Secret History of the ※Miracle Berry§,surprise
Malaysia PM chides lawmaker for saluting Hitler,anger
China's economic slowdown: 11 things you should know,surprise
"Venezuelans Posting Photos of Empty Supermarket Shelves and Long Lines Face Harassment, Arrest",disgust
Greek protesters angry over Macedonia deal clash with police,anger
Facebook investors face test of loyalty as 271million extra shares are set to flood stock market,fear
Former Volkswagen CEO charged with fraud in Germany,anger
Knicks＊ fix of pathetic defense must start with Carmelo Anthony,neutral
Tsunami Projections Offer Bleak Fate for Many Japanese Towns,fear
Plan on Protesting? What You Should Know About Your Rights and the Powers the Police Have,neutral
"Poll: Americans Want Oil Released from Reserves, More Drilling",neutral
'Gangnam Style' Makes Sleeping Baby Go Wild,joy
Kal Penn Goes from "White Castle" to White House Staff,surprise
Hedgehogs 'visited half of Scottish gardens',neutral
Iraq Vet Continues Battle Against Obamacare,fear
U.S. likely to enjoy strong growth for rest of year: White House adviser,neutral
Amazon Wants You To SURVIVE With $100 Off A Premium Emergency Survival Bag/Kit,neutral
Graphic: Hotels,neutral
Thomas hits game winner in final minute for Morgan State,neutral
The Visual Style of The Wire,neutral
Free breakfasts in Blackpool primary schools 'success',surprise
Mike Rowe On Florida Shooting: Politically Charged Conversations Won＊t Stop Evil People,neutral
Parents Of Aurora Shooter James Holmes Plead For His Life,sadness
A New Front in an Old Encryption Fight,neutral
Senate Rejects Four Proposals to Expand Gun Control,joy
"The Intercept foi criado para garantir o envio seguro de dados a jornalistas, o que 谷 mais necess芍rio do que nunca",neutral
Williamson Nears Qualifying Threshold for DNC Debate,joy
Here＊s The Conclusive Proof The New York Times Hates Christianity and Loves Islam,anger
What would happen if the Yellowstone supervolcano actually erupted?,fear
Heckler To Romney: "Are You Going To Fire The Baby?",neutral
Witness Says Nipsey Hussle Killed After Being Accused of ＆Snitching＊,fear
Some Observations on the March on Washington Events So Far Today,surprise
"Gunmen Who Hunted Down, Slaughtered Jersey City Jews Reportedly Linked to Radical Black Hebrew Israelites ",neutral
Cornel West on Donald Trump: This is What Neo-Fascism Looks Like,neutral
Appropriators rename main CVC hall and OK funding for legislative branch,joy
"Florida Nursing Home Patient, 90, Left to Scorch in Sun?",disgust
Women's Work: Breaking Gender Norms,joy
Home: an angel entertained unawares,neutral
Tent City: Open campground spreads golf beyond the elites,joy
UPDATE 3-Japan consumer inflation at another decade-high,sadness
"The Amazing Spider-Man 2 review 每 CGI pizzazz, but an unnecessary film",neutral
The moon once looked different from Earth,surprise
"From GMOs to Soda Taxes, Here＊s What the Election Means for Your Fridge",disgust
Essex overload! Amy Childs borders on the ridiculous in a leopard-print tutu dress and beehive hair 'do,neutral
E! People's Choice Awards nominees include Shawn Mendes and Scarlett Johansson,neutral
The Note: Debate Expectations in New Hampshire,neutral
Austria＊s New Right,fear
Melania Trump Tells Author of NYT Op-Ed to Publicly Name Themselves and Praises ＆Freedom of Speech＊,neutral
"The Limits Of Hoffmanization, Ctd",neutral
Judge Throws Out EPA Rules on Mountaintop Mining,neutral
"FTSE LIVE: New Look to cut 1,000 jobs and shut 60 stores in rescue plan; Stock markets wobble as Trump's top economic adviser Gary Cohn quits in trade tariff spat",neutral
NRCC Outraises DCCC,surprise
"School May Expel Muslim Teens for Standing up to Bullies, After Ignoring Their Pleas for Years",anger
"Counter-Terror Chief: Europe Home to ＆More than 50,000＊ Islamic Radicals 〞 With Up To 25,000 in UK",fear
"MUSIC REVIEW; Where a Quartet's a Crowd, An Orchestra Overflows",neutral
Here's a Shopping List for Apple After the Beats Buy,neutral
Domino＊s struggles as rival delivery services threaten to topple it,neutral
"Republican Senators Divided On National Emergency, Border Wall",neutral
Reader recommendation: Lives Like Loaded Guns,neutral
"Overnight Defense: N. Korea threatens to down US bombers, says Trump made 'declaration of war' | White House dismisses claim as 'absurd' | Vets groups jump into NFL anthem debate | Female Marine graduates as infantry officer",fear
Judge Blocks Keystone XL Pipeline Construction Over Environmental Concerns in a 'Landmark' Ruling,neutral
The Cyprus Question,neutral
Philippine President Duterte Closes the Door on Legalizing Gay Marriage,neutral
Trump Is Winning the War on Political Correctness,anger
High Court: No Prison for McDonnell...for Now,joy
Chasing a Dream and an Unalloyed Ethos,fear
Timeline: Japan power plant crisis,sadness
The WSJ Doesn＊t Owe An Apology to Donald Trump,neutral
Why It＊s Justified To Vote For A Morally Questionable Politician,anger
Alfie Evans parents appeal against Italy travel ban ruling,neutral
"At Historically Black Colleges, the National Discussion of Sexual Abuse Takes On Fraught Layer of Racial Politics",disgust
CPAC: The Conservative Case for Criminal Justice Reform,anger
Pawlenty Radio Ad: ＆Minnesota: Not Exactly a Conservative Place.＊,neutral
Excerpt: Dealing With Dad the Dealer,sadness
This Just In: McCarthy Drops Out of Speaker's Race,neutral
NYT＊s Jonathan Martin: Dems Have Set Up Primary to Favor Hillary,neutral
Mugabe Returns To Zimbabwe After Africa Summit,neutral
The House just passed its first attempt to stop Obama on immigration,disgust
Mario Balotelli proposes to girlfriend before England v Italy in World Cup,joy
Westboro picketers outnumbered at Elizabeth Edwards funeral,joy
Mubarak trial resumes; some expect acquittal,disgust
4 Ways Law School＊s Zero-Sum Mentality Creates Unethical Lawyers,disgust
"Rick Perry Shifts On Abortion, Opposes Abortion Even In Cases Of Rape Or Incest",disgust
Why the Amazon每Hachette Deal Is Likely Good for Writers and Publishers,disgust
"Chiefs LB fatally shoots girlfriend, kills self in front of coach and GM",anger
Selena's Family Releases One of Her Songs for The First Time,surprise
Snowdonia gardens back in bloom after storm devastation,anger
Homer's Odyssey,neutral
Culture 〞 Not Genetics 〞 Is the Key to Success,surprise
Jornal ingl那s cita Bolsonaro como favorito para 2018 e coloca o dedo em ferida que ningu谷m quer ver,neutral
?This week on "Sunday Morning" (Feb. 26),neutral
Pantry Raid,joy
Gilligan plan approval withdrawn after talks request,neutral
"E.C.B.＊s Bond-Buying Program Is Legal, Adviser to Appeals Court Says",joy
'Soul Fuel': Finding Faith for Life's Journey in the Simplicity of Christ's Love,joy
Soy eaters may have lower rates of lung cancer,joy
You＊re Doing It Wrong: Hot Toddy,neutral
The Donald＊s Captain Queeg Speech,neutral
Clemson's Brownell looks to build on season,neutral
Why Pier 1 Imports Stock Lost 40% in 2017 So Far,neutral
"Giovinco, Irwin help Toronto FC to 1-1 draw with Revolution",neutral
Of Horses and Rifles,fear
Hawaiian Airlines Flight Takes Off In 2018 But Lands In 2017,anger
Feds Went After Bill Clinton＊s CIA Director for Mishandling Classified Info 〞 but Here＊s What Happened Last-Minute,disgust
Indian Court Says Muslims Are 'Misusing' the Quran for Polygamy,anger
Afghanistan＊s Casualty Data Black Market,disgust
Victims in Pennsylvania Party Shooting Included Pregnant Woman,anger
Comey to skip hearing on Russian interference in 2016 campaign,anger
Ex-Air Force chief hits study panel,surprise
Is Israel Guilty of Genocide in Its Assault on Gaza?,neutral
Culinary Do's & Don'ts From "The Worst Cook in America",disgust
Democrats Attack Christians The Same Way Jeanine Pirro Attacked Muslims,sadness
"Mexican Navy Seize Two Tons of Meth, Fentanyl, Heroin near Beach Resort",neutral
A Woman Was Arrested After Allegedly Lying About Being Married To A Firefighter To Get Donations From The Public,disgust
Gunmen kill 21 in Philippine political violence,sadness
Hard Times For Seniors: No Cost of Living Increase for Social Security for 2016,sadness
Now Tesla Wants to Buy a Solar Company,neutral
"Shaq, Rand Paul, Mila Kunis, and More Viral Videos",neutral
Jeter to the plate for climate change,fear
"New Relic Launches Data Apps Platform, Acquires Ducksboard",neutral
It's Hard to Study Marijuana's Medical Benefits When It's Illegal,sadness
Severn Bridge name controversy: What's in a name?,neutral
"Tax backers raise $3.2 million, mostly from road builders",surprise
"What a star-studded dinner! Bradley Cooper and the wolfpack, Selena Gomez, Jaden and Will Smith, Rita Ora and Calvin Harris all dine at Hakkasan on the same night",joy
Annexation contract may help developer,neutral
The Wisdom of the Crowd,neutral
"New Zealand Approves Jetpacks, Proves Future Is Here After All",surprise
A Grim Preview of Trump 2020,neutral
※Pakistan is the AIG of Nation States.§,neutral
"Malala, Pakistani Teen Shot For Demanding An Education, Heads To School In U.K.",surprise
Eyewitnesses Describe Massacre by UN Troops in Haitian Slum,anger
The Biggest Political Lie of 2016,neutral
Germany＊s New Far Right,neutral
"Quebec＊s No Good, Terrible Election Campaign",disgust
Marco Rubio Floats Mario Lopez As Possible SNL Impersonator,neutral
The Miraculous Healing of Terry Becker,neutral
"When Men Kill Themselves Over Unproven Allegations, Me Too Has Gone Too Far",sadness
Saving the Big Three (or Not),neutral
Battle lines drawn as English and French clubs hit out at World Rugby plans,anger
On the Ground with the Zapatista March,neutral
Trump allies racked up $2.25 million in taxpayer-funded grift from federal health contract,neutral
Continental Air Chief Says Pay Cuts Should Be Avoided,neutral
House of Horrors: On Domestic Violence,anger
Duke will leave Robert E. Lee statue site empty for good,neutral
"Jay Carney: Biden Was Speaking About Himself, The President, And The White House, Not The Administration",disgust
Looking back at past memorable Vikings stadium moments,neutral
George HW Bush now the longest living president ,neutral
Syria volunteers helping the displaced ,joy
Donald Trump learns to love his haters,neutral
※Accomplish the Mission: Bring the Troops Home§ By Amy Goodman,anger
Kosher Pot Coming to New York State,neutral
John McCain Calls Trump's Press Conference With Putin 'One of the Most Disgraceful Performances by an American President',disgust
Condos for an Artist,neutral
New York is the first major city to allow free calls from jail ,surprise
How the World Reacted to Malala and Kailash Satyarthi Winning the Nobel Peace Prize,neutral
The Government Is a Terrible Marriage Matchmaker,sadness
"Fiji, US, South Africa and NZ top pools at rugby sevens",neutral
Why is city suing a bank for making loans?,anger
Sean Lee to have MRI on knee,neutral
'Legendary Warrior for America's Freedom': Lt. Colonel Oliver North to Become the Next NRA President,joy
A $43 Million Gas Station〞Is This Why We're Still in Afghanistan?,sadness
CREDIT: Corporate Credit-Default Swap Indexes Fall in Europe,neutral
Schwarzenegger now more governor than 'governator',neutral
"The National Zoo Finds ※Rusty,＊ the Red Panda It Lost Last Night",joy
"Despite All Issue 3's Flaws, It Felt GREAT Voting for Legal Pot in Ohio",joy
Volkswagen＊s Crisis Costs Rise as Audi Takes Diesel Hit,fear
A Resolve to the Resolution: Just Say Yes!,surprise
Paul Ryan Wants To Be Speaker On His Own Terms,neutral
Bernie Sanders Defends His Health Against Recent Attack From Clinton Ally: 'Thank God I Am Very Healthy,surprise
What can a fake gorilla teach us about the search for space aliens?,neutral
California's big donors are giving the edge to Buttigieg,neutral
"Report: Dee Gordon, Marlins agree to five-year, $50 million deal",joy
The NYT Published The Anonymous ＆Resistance Op-Ed＊ One Year Ago Today. We Still Don＊t Know Who Wrote It.,anger
Heath Shaw apologises for 'retard' comment during Giants' win over Swans,anger
Boat passenger hit by propeller after falling into river,sadness
Fukushima two years on: the largest nuclear decommissioning finally begins,joy
"Daily Cartoon: Friday, November 23rd",neutral
Cuba eliminates gay marriage language from new constitution,disgust
Social hall at Florida synagogue to be named for DiMaggio,joy
The recovery,joy
This New McDonald's Ad Vows to Unite Republicans and Democrats,surprise
Black Business Loan Program vendor cut loose after scathing audit,sadness
Bill De Blasio Calls New York Times Reporting ＆Disgusting＊,anger
Key Republican gives Obama an F- for failing to address the VA scandal,anger
Candente Surges in Lima After Resuming Copper Studies,neutral
Snoop Dogg Denied Entry from Norway for Two Years over Pot,neutral
"Libya Oil Boss Sees Output Jump as BP, Eni May Re-Start Soon",neutral
Millennials really like St Louis,neutral
Rob Long & Harry Shearer: Chapter 3,neutral
A Low-Down Crying Shame,disgust
Interior releases timeline for Arctic lease review,neutral
Calif university board OKs fee hike after protest,neutral
A look deep inside the Gang of Eight bill 〞 and how they＊ll sell immigration reform to conservatives,disgust
Verlander gets some run support as Astros top Giants,neutral
The Impeachment of Donald Trump Is No Longer ＆Off the Table＊,joy
"US preparing to boost aid to Saudi-led coalition to fight Houthi rebels, report says",neutral
"Sweden, Norway Cut SAS Stakes in Move That May Spur Bid Interest",neutral
Rwanda＊s post-genocide guide keeps the memories alive,sadness
Cleaning up,neutral
Harwich fire: Work to start on rebuilding damaged homes,neutral
FLASHBACK: Weinstein Threatened A Charity When He Thought They Were Digging Into His Sex Life,disgust
Soundbite,neutral
Marbles that Belonged to Anne Frank Rediscovered,neutral
＆Fool Me Once＃＊,anger
Employer mandate at heart of lawsuit,neutral
Poll: More Britons Trust Cameron on Economy Than His Rivals,neutral
Lessons Learned〞and Forgotten〞From the Last Trade War,fear
"""The Russians have made a serious mistake"": how Putin's Syria gambit will backfire",fear
Cotton farmers say Hurricane Michael stole their crop of a lifetime. It could put them out of business for good,sadness
Opening Act: Argentinus or Rubinstein?,surprise
Be Afraid: Be Very Afraid,fear
"Young, Gifted & Black: Dancer Solomon Dumas Finds His Rhythm",joy
Congressman Calls for Federal Probe into John Podesta＊s Board Membership on Firms Linked to Russian Investors,neutral
Insurance groups pen letter against Obama health plan,neutral
The Obama IPO,neutral
Immigration Absconders,neutral
Raiders undrafted rookies thankful for opportunity,joy
"Your safari selfies are cute, but they're a road map for poachers",fear
Video: Suspected Robber Figured He Could Overpower This Woman 〞 He Learned the Painfully Hard Way She Was a MMA Fighter,neutral
Foreign holdings of US Treasury debt hit record,anger
Apple Files a Patent for...a Paper Bag,surprise
"Your BFFs Amy Schumer, Jennifer Lawrence, Chris Pratt and Aziz Ansari All Hung Out This Weekend",joy
Listen: 'Our Final Invention' warns that artificial intelligence could end human life,neutral
Beauty and the Bestiality,disgust
New York Jets lose to New England Patriots after controversial call,sadness
Police Commander Killed near Tijuana Tourist Spot,neutral
Meriden: Fire Kills Toddler,sadness
Watch Hillary Clinton Aide's Tense Exchange With Host Over Email Scandal: 'She Didn't Really Think...,anger
Activist: DEA Jailing Fiasco Shows Govt Officials Get Off Easy,anger
The Overextended America,sadness
A Late Summer Lift for Jobs?,surprise
"What's next for the Parkland students? Prom, graduation 〞 then changing the world ",neutral
Arab parliaments strike back,anger
Mavis Staples Remembers Singing ※The Weight§,joy
Presidents Who Want You To Come At Them Bro,joy
Southwest misses Street 1Q forecasts on higher costs,neutral
A Skewed History of Asia,neutral
